<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,1,20201125,132000,249.2000000,249.3400000,249.1700000,249.3000000,227480
SBER,1,20201125,132100,249.2600000,249.3400000,249.1500000,249.2700000,185810
SBER,1,20201125,132200,249.2600000,249.3400000,249.2100000,249.3400000,159360
SBER,1,20201125,132300,249.3300000,249.3400000,249.1400000,249.1500000,599160
SBER,1,20201125,132400,249.1400000,249.2200000,249.0500000,249.0500000,52350
SBER,1,20201125,132500,249.1000000,249.1500000,248.9400000,248.9800000,103320
SBER,1,20201125,132600,248.9600000,248.9800000,248.7800000,248.9500000,57240
SBER,1,20201125,132700,248.9500000,248.9500000,248.8500000,248.8700000,26570
SBER,1,20201125,132800,248.8700000,249.0900000,248.7000000,249.0400000,176510
SBER,1,20201125,132900,249.0600000,249.3300000,249.0600000,249.3000000,129520
SBER,1,20201125,133000,249.3000000,249.3000000,249.1500000,249.2900000,65710
SBER,1,20201125,133100,249.2800000,249.2900000,249.1100000,249.2800000,44760
SBER,1,20201125,133200,249.2500000,249.2800000,249.0600000,249.0600000,38220
SBER,1,20201125,133300,249.1300000,249.3000000,249.0800000,249.2000000,37130
SBER,1,20201125,133400,249.2400000,249.2500000,249.1600000,249.1600000,20800
SBER,1,20201125,133500,249.2300000,249.9100000,249.2000000,249.8100000,1193080
SBER,1,20201125,133600,249.7800000,250.2500000,249.7500000,249.9400000,1600830
SBER,1,20201125,133700,250.0000000,250.2600000,249.8800000,250.2200000,206900
SBER,1,20201125,133800,250.1600000,250.3500000,250.1600000,250.2100000,190920
SBER,1,20201125,133900,250.2100000,250.3900000,250.1000000,250.1300000,231020
SBER,1,20201125,134000,250.2200000,250.2300000,250.0600000,250.1400000,65280
SBER,1,20201125,134100,250.1000000,250.1400000,249.8900000,249.9900000,118760
SBER,1,20201125,134200,249.9700000,249.9700000,249.6900000,249.7500000,140520
SBER,1,20201125,134300,249.7900000,249.9300000,249.7900000,249.9200000,51550
SBER,1,20201125,134400,249.8400000,249.9300000,249.8000000,249.9000000,29090
SBER,1,20201125,134500,249.9300000,249.9900000,249.8100000,249.9100000,37470
SBER,1,20201125,134600,249.9000000,249.9200000,249.6200000,249.6700000,70420
SBER,1,20201125,134700,249.6100000,249.7800000,249.5500000,249.7700000,54630
SBER,1,20201125,134800,249.7500000,249.8500000,249.7400000,249.8200000,17310
SBER,1,20201125,134900,249.8500000,249.8500000,249.7100000,249.7200000,36680
SBER,1,20201125,135000,249.7100000,249.9700000,249.7100000,249.8500000,158920
SBER,1,20201125,135100,249.8800000,249.9100000,249.7500000,249.7800000,24840
SBER,1,20201125,135200,249.7600000,249.7800000,249.6600000,249.6900000,34120
SBER,1,20201125,135300,249.7000000,249.7000000,249.5000000,249.5100000,70520
SBER,1,20201125,135400,249.5200000,249.6500000,249.5100000,249.5900000,30290
SBER,1,20201125,135500,249.6400000,249.8000000,249.4300000,249.5200000,127750
SBER,1,20201125,135600,249.5200000,249.6100000,249.4800000,249.5000000,70030
SBER,1,20201125,135700,249.4700000,249.5000000,249.3000000,249.3900000,108410
SBER,1,20201125,135800,249.4400000,249.5000000,249.3200000,249.3900000,38730
SBER,1,20201125,135900,249.3600000,249.4000000,249.3400000,249.3800000,34640
SBER,1,20201125,140000,249.3800000,249.5000000,249.3400000,249.4500000,78040
SBER,1,20201125,140100,249.4500000,249.5000000,249.3900000,249.3900000,439300
SBER,1,20201125,140200,249.4000000,249.4200000,249.3200000,249.4000000,15050
SBER,1,20201125,140300,249.3700000,249.4000000,249.3300000,249.3800000,21270
SBER,1,20201125,140400,249.3500000,249.3800000,249.2000000,249.2500000,84860
SBER,1,20201125,140500,249.2500000,249.2900000,249.1000000,249.1100000,42870
SBER,1,20201125,140600,249.1200000,249.3400000,249.0400000,249.2600000,158500
SBER,1,20201125,140700,249.2600000,249.2600000,249.1000000,249.1000000,45840
SBER,1,20201125,140800,249.0900000,249.0900000,248.9000000,249.0700000,160060
SBER,1,20201125,140900,249.0400000,249.1300000,248.8800000,249.1200000,72680
SBER,1,20201125,141000,249.1300000,249.2200000,248.9600000,249.1100000,96030
SBER,1,20201125,141100,249.1100000,249.3900000,249.1100000,249.3000000,97150
SBER,1,20201125,141200,249.3100000,249.5000000,249.2600000,249.5000000,77900
SBER,1,20201125,141300,249.5000000,249.5900000,249.4900000,249.5600000,78060
SBER,1,20201125,141400,249.5200000,249.6600000,249.5200000,249.6400000,28370
SBER,1,20201125,141500,249.6600000,249.6600000,249.4900000,249.6300000,79000
SBER,1,20201125,141600,249.6200000,249.6300000,249.3100000,249.3400000,114160
SBER,1,20201125,141700,249.3200000,249.4600000,249.2300000,249.3900000,43800
SBER,1,20201125,141800,249.4100000,249.4900000,249.3600000,249.3800000,43590
SBER,1,20201125,141900,249.3700000,249.5500000,249.3600000,249.5500000,32540
SBER,1,20201125,142000,249.5300000,249.7500000,249.5300000,249.6600000,68000
SBER,1,20201125,142100,249.6600000,249.8500000,249.6200000,249.8500000,78860
SBER,1,20201125,142200,249.8400000,249.9600000,249.8100000,249.9000000,147530
SBER,1,20201125,142300,249.8900000,249.9200000,249.8000000,249.9200000,55600
SBER,1,20201125,142400,249.9000000,250.0800000,249.8300000,249.8300000,213810
SBER,1,20201125,142500,249.8400000,249.8400000,249.6800000,249.8000000,38090
SBER,1,20201125,142600,249.7900000,249.8000000,249.6900000,249.7800000,61630
SBER,1,20201125,142700,249.7500000,249.7900000,249.7500000,249.7700000,15570
SBER,1,20201125,142800,249.7900000,250.0000000,249.7900000,249.9200000,253900
SBER,1,20201125,142900,249.9700000,249.9800000,249.8200000,249.9600000,29420
SBER,1,20201125,143000,249.9700000,250.0900000,249.9400000,250.0900000,134880
SBER,1,20201125,143100,250.0900000,250.2500000,250.0800000,250.2500000,224750
SBER,1,20201125,143200,250.2500000,250.3400000,250.0200000,250.1500000,145060
SBER,1,20201125,143300,250.1300000,250.1800000,250.0000000,250.0900000,92740
SBER,1,20201125,143400,250.0700000,250.1300000,249.8800000,249.9600000,133300
SBER,1,20201125,143500,249.9200000,249.9700000,249.7700000,249.8000000,72430
SBER,1,20201125,143600,249.7600000,249.8100000,249.6600000,249.8000000,53670
SBER,1,20201125,143700,249.8000000,249.8600000,249.6400000,249.8600000,41720
SBER,1,20201125,143800,249.8600000,249.8600000,249.7100000,249.7100000,51230
SBER,1,20201125,143900,249.7100000,249.8300000,249.6600000,249.6900000,136420
SBER,1,20201125,144000,249.6700000,249.6900000,249.5200000,249.5800000,54010
SBER,1,20201125,144100,249.5400000,249.6000000,249.5100000,249.5600000,86780
SBER,1,20201125,144200,249.5700000,249.7700000,249.5300000,249.6500000,188780
SBER,1,20201125,144300,249.7300000,249.7300000,249.6900000,249.7000000,32360
SBER,1,20201125,144400,249.7000000,249.8500000,249.7000000,249.8500000,80500
SBER,1,20201125,144500,249.8100000,249.8100000,249.6100000,249.7100000,50580
SBER,1,20201125,144600,249.7400000,249.8000000,249.7300000,249.7700000,20880
SBER,1,20201125,144700,249.7700000,249.8900000,249.7100000,249.7100000,113250
SBER,1,20201125,144800,249.7400000,249.7600000,249.5700000,249.5800000,91080
SBER,1,20201125,144900,249.5900000,249.7800000,249.5900000,249.7600000,66230
SBER,1,20201125,145000,249.7300000,249.7800000,249.7300000,249.7500000,19660
SBER,1,20201125,145100,249.7800000,249.9500000,249.7800000,249.9500000,53900
SBER,1,20201125,145200,249.9600000,250.1000000,249.8700000,249.8900000,241180
SBER,1,20201125,145300,249.9000000,249.9300000,249.8500000,249.9000000,64570
SBER,1,20201125,145400,249.9000000,250.3000000,249.8900000,250.2600000,271670
SBER,1,20201125,145500,250.2600000,250.2800000,250.0100000,250.1000000,84560
SBER,1,20201125,145600,250.0900000,250.1000000,250.0300000,250.0800000,21950
SBER,1,20201125,145700,250.0700000,250.2000000,250.0400000,250.1500000,41720
SBER,1,20201125,145800,250.1100000,250.2900000,250.1100000,250.2900000,109240
SBER,1,20201125,145900,250.2900000,250.3000000,250.2400000,250.2800000,66790
SBER,1,20201125,150000,250.2800000,250.6000000,250.2800000,250.4200000,380660
SBER,1,20201125,150100,250.4200000,250.5900000,250.4000000,250.5500000,115670
SBER,1,20201125,150200,250.5700000,250.7700000,250.5600000,250.6400000,165170
SBER,1,20201125,150300,250.6300000,250.7200000,250.4400000,250.4800000,130210
SBER,1,20201125,150400,250.4800000,250.8900000,250.4700000,250.8000000,225600
SBER,1,20201125,150500,250.7700000,250.9500000,250.7500000,250.8200000,111620
SBER,1,20201125,150600,250.8200000,250.8800000,250.7200000,250.8500000,267920
SBER,1,20201125,150700,250.8100000,250.9000000,250.7400000,250.9000000,92590
SBER,1,20201125,150800,250.8900000,250.9500000,250.8700000,250.9400000,154760
SBER,1,20201125,150900,250.9400000,251.5000000,250.9400000,251.1500000,2147090
SBER,1,20201125,151000,251.1500000,251.3900000,250.9700000,251.1700000,206290
SBER,1,20201125,151100,251.1700000,251.3400000,251.0900000,251.2300000,109060
SBER,1,20201125,151200,251.2400000,251.3600000,251.2100000,251.2100000,83020
SBER,1,20201125,151300,251.2100000,251.2600000,250.8200000,250.8900000,174450
SBER,1,20201125,151400,250.8900000,251.0400000,250.7600000,250.8100000,100270
SBER,1,20201125,151500,250.8700000,250.9800000,250.7600000,250.9000000,64040
SBER,1,20201125,151600,250.8700000,251.1000000,250.8600000,251.0800000,153950
SBER,1,20201125,151700,251.0600000,251.3000000,250.9700000,251.2700000,108450
SBER,1,20201125,151800,251.2900000,251.3000000,251.0400000,251.1800000,88500
SBER,1,20201125,151900,251.1700000,251.1900000,250.9700000,251.0100000,133590
SBER,1,20201125,152000,251.0100000,251.2000000,250.9800000,251.2000000,76880
SBER,1,20201125,152100,251.1300000,251.2000000,251.1200000,251.1300000,35750
SBER,1,20201125,152200,251.1500000,251.3800000,251.1500000,251.2400000,124570
SBER,1,20201125,152300,251.2400000,251.4500000,251.2000000,251.4500000,76840
SBER,1,20201125,152400,251.4500000,251.5000000,251.2500000,251.4200000,296560
SBER,1,20201125,152500,251.4200000,251.5900000,251.3600000,251.3700000,623760
SBER,1,20201125,152600,251.3600000,251.5200000,251.3400000,251.4600000,78820
SBER,1,20201125,152700,251.4900000,251.5900000,251.3800000,251.4200000,135980
SBER,1,20201125,152800,251.4200000,251.4800000,251.2100000,251.2400000,168400
SBER,1,20201125,152900,251.2500000,251.4400000,251.2100000,251.4000000,49890
SBER,1,20201125,153000,251.4000000,251.5000000,251.3300000,251.5000000,53310
SBER,1,20201125,153100,251.4900000,251.5500000,251.3600000,251.4500000,203460
SBER,1,20201125,153200,251.4000000,251.4000000,251.2700000,251.2900000,30620
SBER,1,20201125,153300,251.2900000,251.3300000,251.2100000,251.2400000,77370
SBER,1,20201125,153400,251.2400000,251.3000000,251.2100000,251.2500000,23200
SBER,1,20201125,153500,251.2200000,251.2400000,251.0100000,251.0500000,98080
SBER,1,20201125,153600,251.0800000,251.2700000,251.0600000,251.2600000,50840
SBER,1,20201125,153700,251.2600000,251.3500000,251.2500000,251.3500000,57880
SBER,1,20201125,153800,251.3000000,251.3200000,251.2200000,251.2400000,15670
SBER,1,20201125,153900,251.2000000,251.3700000,251.2000000,251.3500000,25120
SBER,1,20201125,154000,251.3200000,251.3600000,251.2800000,251.3200000,34980
SBER,1,20201125,154100,251.3500000,251.3500000,251.3000000,251.3500000,21310
SBER,1,20201125,154200,251.3300000,251.3300000,251.0500000,251.0500000,56810
SBER,1,20201125,154300,251.0600000,251.1000000,250.8400000,250.8400000,131620
SBER,1,20201125,154400,250.8600000,250.9500000,250.8300000,250.8500000,112340
SBER,1,20201125,154500,250.9200000,250.9500000,250.8600000,250.9100000,33760
SBER,1,20201125,154600,250.8700000,251.0000000,250.8600000,250.9100000,183200
SBER,1,20201125,154700,250.9200000,251.0000000,250.8600000,250.9700000,86540
SBER,1,20201125,154800,250.9800000,251.1200000,250.9800000,251.0700000,37740
SBER,1,20201125,154900,251.0700000,251.0900000,250.8900000,250.9300000,69270
SBER,1,20201125,155000,250.9000000,250.9100000,250.5500000,250.6000000,274220
SBER,1,20201125,155100,250.6100000,250.6600000,250.3300000,250.3700000,171780
SBER,1,20201125,155200,250.3500000,250.6300000,250.3200000,250.5900000,41880
SBER,1,20201125,155300,250.5000000,250.7000000,250.4300000,250.6000000,120220
SBER,1,20201125,155400,250.5700000,250.6000000,250.5500000,250.5900000,67730
SBER,1,20201125,155500,250.5600000,250.6000000,250.5600000,250.5900000,27440
SBER,1,20201125,155600,250.5800000,250.7600000,250.5800000,250.7000000,127150
SBER,1,20201125,155700,250.6700000,250.6900000,250.4800000,250.6000000,190610
SBER,1,20201125,155800,250.5700000,250.5900000,250.5000000,250.5000000,115600
SBER,1,20201125,155900,250.5000000,250.6000000,250.5000000,250.5500000,47460
SBER,1,20201125,160000,250.5300000,250.5500000,250.3100000,250.3100000,85010
SBER,1,20201125,160100,250.3200000,250.5200000,250.2400000,250.2700000,119370
SBER,1,20201125,160200,250.2500000,250.3000000,250.1500000,250.2700000,118520
SBER,1,20201125,160300,250.2700000,250.3900000,250.2100000,250.2900000,179030
SBER,1,20201125,160400,250.3000000,250.3500000,250.2000000,250.2600000,112270
SBER,1,20201125,160500,250.2500000,250.5700000,250.2500000,250.5600000,41680
SBER,1,20201125,160600,250.5200000,250.5200000,250.4000000,250.4100000,63340
SBER,1,20201125,160700,250.4300000,250.6000000,250.4300000,250.5800000,20900
SBER,1,20201125,160800,250.5800000,250.8300000,250.5800000,250.6700000,123270
SBER,1,20201125,160900,250.6500000,250.6600000,249.9400000,250.2000000,408650
SBER,1,20201125,161000,250.2000000,250.3200000,250.0200000,250.0800000,154340
SBER,1,20201125,161100,250.0500000,250.2400000,250.0500000,250.2000000,47690
SBER,1,20201125,161200,250.1700000,250.2300000,250.0100000,250.1400000,173980
SBER,1,20201125,161300,250.1400000,250.1600000,249.6600000,249.6600000,763780
SBER,1,20201125,161400,249.6900000,249.9400000,249.6800000,249.8500000,149410
SBER,1,20201125,161500,249.8500000,250.0000000,249.8000000,249.8900000,32500
SBER,1,20201125,161600,249.8900000,250.1300000,249.7500000,250.1000000,167250
SBER,1,20201125,161700,250.1000000,250.3000000,250.0200000,250.2400000,84830
SBER,1,20201125,161800,250.2400000,250.4200000,250.0700000,250.0700000,153900
SBER,1,20201125,161900,250.1200000,250.3000000,250.0800000,250.3000000,55240
SBER,1,20201125,162000,250.2600000,250.2600000,250.0900000,250.2000000,34410
SBER,1,20201125,162100,250.1700000,250.6200000,250.1700000,250.5000000,101630
SBER,1,20201125,162200,250.5000000,250.6600000,250.3700000,250.6300000,66570
SBER,1,20201125,162300,250.5800000,250.7400000,250.4600000,250.7300000,156750
SBER,1,20201125,162400,250.7200000,250.7400000,250.6600000,250.6900000,27210
SBER,1,20201125,162500,250.6800000,250.9800000,250.6600000,250.8000000,272730
SBER,1,20201125,162600,250.8000000,250.8000000,250.6300000,250.6700000,64850
SBER,1,20201125,162700,250.7200000,250.8100000,250.6200000,250.6200000,56470
SBER,1,20201125,162800,250.6500000,250.8600000,250.6100000,250.8600000,65090
SBER,1,20201125,162900,250.8100000,250.8500000,250.6900000,250.6900000,67700
SBER,1,20201125,163000,250.7400000,250.9000000,250.7400000,250.7500000,89520
SBER,1,20201125,163100,250.7700000,250.9200000,250.7700000,250.7700000,59570
SBER,1,20201125,163200,250.8100000,250.9000000,250.8000000,250.8100000,35880
SBER,1,20201125,163300,250.8100000,250.8900000,250.6500000,250.6500000,35260
SBER,1,20201125,163400,250.6500000,250.7000000,250.5000000,250.6500000,62960
SBER,1,20201125,163500,250.7200000,250.8200000,250.7200000,250.7300000,67620
SBER,1,20201125,163600,250.7500000,250.7800000,250.5800000,250.5800000,52910
SBER,1,20201125,163700,250.6500000,250.7600000,250.5000000,250.5800000,157880
SBER,1,20201125,163800,250.5100000,250.6100000,250.5100000,250.5500000,18580
SBER,1,20201125,163900,250.5600000,250.6900000,250.3800000,250.4200000,119680
SBER,1,20201125,164000,250.4300000,250.5000000,250.3400000,250.4600000,23390
SBER,1,20201125,164100,250.4500000,250.4500000,250.3900000,250.4300000,30100
SBER,1,20201125,164200,250.4000000,250.4000000,250.2200000,250.3600000,116340
SBER,1,20201125,164300,250.3100000,250.4200000,250.2200000,250.2200000,35590
SBER,1,20201125,164400,250.2600000,250.2900000,250.1500000,250.1800000,89480
SBER,1,20201125,164500,250.2000000,250.2200000,250.0200000,250.1800000,139750
SBER,1,20201125,164600,250.1900000,250.2000000,250.0100000,250.0700000,113460
SBER,1,20201125,164700,250.0400000,250.0400000,249.7200000,249.8200000,535820
SBER,1,20201125,164800,249.8800000,249.9200000,249.7500000,249.8900000,64180
SBER,1,20201125,164900,249.9200000,250.0900000,249.8700000,250.0400000,75570
SBER,1,20201125,165000,250.0400000,250.0500000,249.8900000,249.9400000,103730
SBER,1,20201125,165100,249.9700000,250.3400000,249.8900000,250.2800000,174430
SBER,1,20201125,165200,250.2600000,250.3900000,250.0000000,250.1300000,112530
SBER,1,20201125,165300,250.1400000,250.1800000,250.0200000,250.0600000,57210
SBER,1,20201125,165400,250.0800000,250.2900000,250.0400000,250.2800000,61000
SBER,1,20201125,165500,250.2900000,250.4100000,250.2900000,250.3900000,49240
SBER,1,20201125,165600,250.3800000,250.3800000,250.0200000,250.0200000,116120
SBER,1,20201125,165700,250.0500000,250.1100000,250.0400000,250.0400000,27940
SBER,1,20201125,165800,250.0400000,250.0400000,249.7400000,249.8400000,745770
SBER,1,20201125,165900,249.8400000,249.8800000,249.8000000,249.8200000,28770
SBER,1,20201125,170000,249.8100000,249.8100000,249.5500000,249.7700000,602740
SBER,1,20201125,170100,249.7700000,249.9100000,249.7000000,249.8900000,120190
SBER,1,20201125,170200,249.8800000,249.9400000,249.7700000,249.8600000,28040
SBER,1,20201125,170300,249.8800000,249.9600000,249.8100000,249.8100000,80410
SBER,1,20201125,170400,249.8900000,249.8900000,249.7600000,249.8800000,70340
SBER,1,20201125,170500,249.8500000,249.9700000,249.8500000,249.9700000,52510
SBER,1,20201125,170600,249.9600000,249.9600000,249.7500000,249.7900000,101320
SBER,1,20201125,170700,249.7900000,249.9100000,249.7600000,249.9100000,40380
SBER,1,20201125,170800,249.9100000,249.9100000,249.8600000,249.9000000,14390
SBER,1,20201125,170900,249.8600000,250.1300000,249.8600000,250.1200000,382390
SBER,1,20201125,171000,250.1000000,250.1800000,250.0400000,250.1800000,25590
SBER,1,20201125,171100,250.1800000,250.1900000,250.0700000,250.1600000,51650
SBER,1,20201125,171200,250.1400000,250.2400000,250.1400000,250.1700000,36200
SBER,1,20201125,171300,250.1900000,250.1900000,250.0100000,250.0700000,106500
SBER,1,20201125,171400,250.0400000,250.0800000,249.8900000,250.0200000,134170
SBER,1,20201125,171500,249.9700000,250.0500000,249.9700000,250.0000000,18350
SBER,1,20201125,171600,250.0200000,250.0400000,249.8000000,249.8400000,115990
SBER,1,20201125,171700,249.8000000,249.9500000,249.8000000,249.9200000,41460
SBER,1,20201125,171800,249.9100000,249.9900000,249.8500000,249.9500000,29460
SBER,1,20201125,171900,249.9900000,250.0300000,249.9200000,250.0300000,22010
SBER,1,20201125,172000,250.0300000,250.1900000,250.0200000,250.1900000,53210
SBER,1,20201125,172100,250.1800000,250.1900000,249.9500000,249.9700000,41020
SBER,1,20201125,172200,250.0000000,250.1500000,250.0000000,250.1400000,18800
SBER,1,20201125,172300,250.1300000,250.1900000,250.1200000,250.1200000,15430
SBER,1,20201125,172400,250.1800000,250.2400000,250.1600000,250.1900000,54500
SBER,1,20201125,172500,250.1900000,250.2000000,250.1100000,250.1500000,51960
SBER,1,20201125,172600,250.1800000,250.1800000,250.0000000,250.0100000,82540
SBER,1,20201125,172700,250.0000000,250.1400000,249.7900000,249.8700000,457200
SBER,1,20201125,172800,249.9000000,249.9600000,249.8700000,249.9500000,38650
SBER,1,20201125,172900,249.9600000,250.0300000,249.9500000,250.0300000,20670
SBER,1,20201125,173000,250.0000000,250.0300000,249.7900000,249.7900000,110320
SBER,1,20201125,173100,249.8000000,250.0500000,249.7900000,249.9700000,29260
SBER,1,20201125,173200,250.0000000,250.1000000,249.9300000,250.0400000,29570
SBER,1,20201125,173300,250.0400000,250.0400000,249.8200000,249.9400000,70930
SBER,1,20201125,173400,249.9300000,250.0000000,249.8700000,249.9900000,107690
SBER,1,20201125,173500,249.9900000,249.9900000,249.8200000,249.8500000,177430
SBER,1,20201125,173600,249.8300000,249.8800000,249.5500000,249.7000000,739620
SBER,1,20201125,173700,249.7700000,249.7700000,249.5200000,249.6300000,120380
SBER,1,20201125,173800,249.6600000,249.7000000,249.5900000,249.6700000,34020
SBER,1,20201125,173900,249.6300000,249.6700000,249.4500000,249.5800000,101520
SBER,1,20201125,174000,249.5800000,249.5800000,249.0600000,249.0600000,493350
SBER,1,20201125,174100,249.1300000,249.1300000,248.8300000,248.9600000,363710
SBER,1,20201125,174200,248.9900000,249.2900000,248.9900000,249.2400000,75820
SBER,1,20201125,174300,249.2400000,249.4900000,249.1800000,249.3300000,181810
SBER,1,20201125,174400,249.3100000,249.3600000,249.1800000,249.2100000,54700
SBER,1,20201125,174500,249.2300000,249.5100000,249.2200000,249.4900000,54460
SBER,1,20201125,174600,249.4800000,249.5900000,249.4700000,249.5200000,70770
SBER,1,20201125,174700,249.4900000,249.5100000,249.3500000,249.4000000,121480
SBER,1,20201125,174800,249.4300000,249.4600000,249.2400000,249.2700000,26820
SBER,1,20201125,174900,249.3100000,249.4000000,249.3000000,249.3100000,34260
SBER,1,20201125,175000,249.3400000,249.4000000,249.2300000,249.3000000,112910
SBER,1,20201125,175100,249.2900000,249.3800000,249.2400000,249.3400000,80260
SBER,1,20201125,175200,249.3000000,249.4000000,249.3000000,249.3700000,27480
SBER,1,20201125,175300,249.3900000,249.4700000,249.3600000,249.4500000,104320
SBER,1,20201125,175400,249.4900000,249.5300000,249.3600000,249.4200000,64880
SBER,1,20201125,175500,249.3600000,249.8000000,249.3600000,249.7900000,218550
SBER,1,20201125,175600,249.7600000,249.7700000,249.2800000,249.2800000,176770
SBER,1,20201125,175700,249.2900000,249.3200000,249.2300000,249.3000000,66780
SBER,1,20201125,175800,249.2600000,249.2800000,248.6600000,248.7500000,432790
SBER,1,20201125,175900,248.7100000,249.0000000,248.7100000,248.9800000,121630
SBER,1,20201125,180000,248.9800000,249.0000000,248.8800000,248.9500000,60290
SBER,1,20201125,180100,248.9900000,248.9900000,248.7900000,248.9700000,208380
SBER,1,20201125,180200,248.9000000,248.9700000,248.8800000,248.8900000,419400
SBER,1,20201125,180300,248.8800000,248.9000000,248.8800000,248.8800000,600770
SBER,1,20201125,180400,248.8900000,248.8900000,248.5700000,248.6800000,281840
SBER,1,20201125,180500,248.6400000,248.6700000,248.1200000,248.1700000,822010
SBER,1,20201125,180600,248.1300000,248.4000000,248.0100000,248.2900000,287780
SBER,1,20201125,180700,248.2400000,248.4100000,248.2400000,248.3200000,170590
SBER,1,20201125,180800,248.3200000,248.4000000,248.3000000,248.3800000,21000
SBER,1,20201125,180900,248.4000000,248.4400000,248.1200000,248.2000000,173280
SBER,1,20201125,181000,248.2400000,248.4000000,248.2000000,248.3100000,109240
SBER,1,20201125,181100,248.3200000,248.5500000,248.2400000,248.5300000,247500
SBER,1,20201125,181200,248.4600000,248.6300000,248.3300000,248.3700000,97990
SBER,1,20201125,181300,248.4200000,248.4200000,248.3000000,248.3100000,154340
SBER,1,20201125,181400,248.3000000,248.7000000,248.3000000,248.6800000,220470
SBER,1,20201125,181500,248.6800000,248.7300000,248.4900000,248.5400000,96870
SBER,1,20201125,181600,248.5400000,248.6700000,248.5000000,248.5300000,105110
SBER,1,20201125,181700,248.5300000,248.8800000,248.5000000,248.8000000,121280
SBER,1,20201125,181800,248.8000000,249.1500000,248.7500000,249.0800000,473500
SBER,1,20201125,181900,249.0200000,249.6100000,249.0000000,249.0000000,563350
SBER,1,20201125,182000,249.0000000,249.0900000,249.0000000,249.0500000,393170
SBER,1,20201125,182100,249.0500000,249.3900000,249.0100000,249.2100000,203280
SBER,1,20201125,182200,249.2100000,249.2700000,249.0000000,249.1800000,43100
SBER,1,20201125,182300,249.1800000,249.4500000,249.0300000,249.3000000,174210
SBER,1,20201125,182400,249.3100000,249.6000000,249.2700000,249.4900000,176360
SBER,1,20201125,182500,249.4900000,249.7900000,249.4900000,249.6900000,269850
SBER,1,20201125,182600,249.7100000,249.8000000,249.4300000,249.4300000,183740
SBER,1,20201125,182700,249.4800000,249.6700000,249.3800000,249.5800000,328920
SBER,1,20201125,182800,249.5000000,249.5800000,249.5000000,249.5000000,69770
SBER,1,20201125,182900,249.5500000,249.8100000,249.4800000,249.4900000,211290
SBER,1,20201125,183000,249.5400000,249.6500000,249.5000000,249.5000000,80090
SBER,1,20201125,183100,249.5100000,249.5700000,249.2900000,249.4700000,209050
SBER,1,20201125,183200,249.4900000,249.6100000,249.4700000,249.6100000,91200
SBER,1,20201125,183300,249.5900000,249.5900000,249.5000000,249.5800000,18270
SBER,1,20201125,183400,249.5600000,249.7500000,249.5100000,249.6900000,134600
SBER,1,20201125,183500,249.7000000,250.1500000,249.6700000,250.0500000,541890
SBER,1,20201125,183600,250.0400000,250.1700000,250.0000000,250.1400000,796450
SBER,1,20201125,183700,250.1400000,250.5300000,250.1000000,250.5100000,796190
SBER,1,20201125,183800,250.5100000,250.6900000,250.2000000,250.6900000,1343450
SBER,1,20201125,183900,250.6400000,251.7700000,250.6400000,251.7300000,3363410
SBER,1,20201125,184000,251.7300000,251.8900000,251.5000000,251.5000000,761830
SBER,1,20201125,184600,251.3500000,251.3500000,251.3500000,251.3500000,1483420
SBER,1,20201125,184700,251.3500000,251.3500000,251.3500000,251.3500000,12670
SBER,1,20201125,184800,251.3500000,251.3500000,251.3500000,251.3500000,2200
SBER,1,20201125,184900,251.3500000,251.3500000,251.3500000,251.3500000,38090
SBER,1,20201125,185000,251.3500000,251.3500000,251.3500000,251.3500000,6560
SBER,1,20201125,190500,251.2900000,251.2900000,251.2900000,251.2900000,18520
SBER,1,20201125,190600,251.2500000,251.2500000,251.0000000,251.0200000,107080
SBER,1,20201125,190700,251.0200000,251.0900000,250.6700000,250.7100000,201830
SBER,1,20201125,190800,250.6700000,250.8500000,250.5600000,250.5800000,127400
SBER,1,20201125,190900,250.5800000,250.5800000,250.3300000,250.4200000,143550
SBER,1,20201125,191000,250.4200000,250.8500000,250.3800000,250.6900000,101760
SBER,1,20201125,191100,250.6900000,250.7200000,250.5400000,250.6300000,24280
SBER,1,20201125,191200,250.6600000,250.6800000,250.2700000,250.3400000,78990
SBER,1,20201125,191300,250.3900000,250.4300000,250.2700000,250.3200000,11150
SBER,1,20201125,191400,250.2800000,250.4100000,250.2800000,250.3900000,22350
SBER,1,20201125,191500,250.3900000,250.4200000,250.3300000,250.3700000,12240
SBER,1,20201125,191600,250.3600000,250.5600000,250.3300000,250.5600000,71300
SBER,1,20201125,191700,250.5000000,250.5000000,250.3500000,250.4000000,23800
SBER,1,20201125,191800,250.4000000,250.4300000,250.3500000,250.3600000,10580
SBER,1,20201125,191900,250.3500000,250.4500000,250.3500000,250.3800000,38500
SBER,1,20201125,192000,250.3800000,250.6000000,250.3800000,250.5300000,68650
SBER,1,20201125,192100,250.5500000,250.5800000,250.5100000,250.5100000,25860
SBER,1,20201125,192200,250.5100000,250.5600000,250.5100000,250.5500000,9770
SBER,1,20201125,192300,250.5800000,250.5900000,250.5500000,250.5600000,32340
SBER,1,20201125,192400,250.5800000,250.5800000,250.5000000,250.5000000,80550
SBER,1,20201125,192500,250.5000000,250.5200000,250.5000000,250.5000000,46790
SBER,1,20201125,192600,250.5000000,250.5000000,250.3500000,250.3700000,36410
